@relation sentiment

@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute feat17 numeric
@attribute feat18 numeric
@attribute feat19 numeric
@attribute feat20 numeric
@attribute class {0, 4}

@data
1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,4.33,4.10,3,0
1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,4.67,4.27,3,0
3,0,0,1,1,1,1,0,0,0,0,4,0,0,0,0,0,22.00,3.75,1,0
0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,12.00,4.36,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.00,4.86,2,0
2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,9.00,3.38,1,0
3,0,1,1,0,0,2,0,0,0,1,4,1,3,1,0,1,34.00,3.28,1,0
2,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,13.00,4.55,1,0
2,0,0,1,0,0,0,0,0,0,2,5,2,1,0,0,0,5.80,3.75,5,0
1,0,0,1,1,0,0,0,0,0,0,12,0,1,0,0,0,13.00,4.50,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.00,4.67,1,0
1,0,1,0,2,0,0,0,0,0,0,6,1,3,0,0,0,9.00,4.00,3,0
0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,7.00,4.00,1,0
1,0,0,0,0,0,1,0,1,0,0,7,0,2,0,0,0,11.50,4.00,2,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9.00,3.56,1,0
0,1,1,1,2,0,0,0,0,0,0,6,0,1,0,1,0,19.00,4.00,1,0
2,2,0,0,0,0,2,0,0,0,0,5,1,2,0,0,0,10.00,4.12,2,0
4,0,0,0,0,1,1,0,0,0,1,5,0,4,0,0,0,13.00,3.48,2,0
3,0,0,1,1,0,0,0,0,0,0,4,1,0,1,0,0,10.50,3.58,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,4.67,4.18,3,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.00,4.00,1,0
0,0,1,1,0,0,1,0,0,0,0,7,0,2,0,0,0,11.50,3.85,2,0
0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,1,6.50,4.08,2,0
1,0,2,0,0,0,0,0,0,0,0,6,3,1,1,0,0,27.00,3.88,1,0
1,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,16.00,3.62,1,0
2,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,6.50,3.09,2,0
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5.50,4.80,2,0
1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,5.00,3.67,2,0
2,1,0,0,0,0,1,0,0,0,0,3,0,3,0,0,0,8.50,4.07,2,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2,4.00,4.33,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.00,4.00,1,0
1,0,0,1,0,0,0,0,1,0,0,6,2,1,0,0,0,7.33,3.56,3,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.00,5.50,1,0
2,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,11.50,4.90,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,6.00,3.67,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.00,4.33,1,0
0,0,1,0,0,0,0,0,0,0,1,2,0,2,0,0,1,5.00,4.44,2,0
2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9.00,2.38,1,0
1,0,0,1,1,0,1,0,1,0,0,7,0,0,0,0,0,7.67,5.21,3,0
0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,8.00,4.50,1,0
0,0,0,1,0,0,0,0,0,0,1,7,2,0,0,0,0,5.60,4.43,5,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.00,4.00,1,0
1,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,12.00,4.64,1,0
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3.50,6.60,2,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6.00,3.90,2,0
2,0,0,1,1,0,1,0,0,0,0,4,0,0,0,0,0,10.50,3.50,2,0
0,1,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,7.00,3.83,2,0
2,0,1,0,0,0,1,0,1,0,0,6,1,0,0,0,1,12.00,4.20,2,0
1,3,0,0,0,0,3,0,0,0,0,6,0,2,2,2,0,15.00,3.92,2,0
2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16.00,4.00,1,0
0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,4.75,4.06,4,0
1,1,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,13.00,4.33,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6.00,6.40,1,0
2,0,1,0,2,0,1,0,0,0,0,7,0,1,1,0,0,10.50,4.79,2,0
1,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,15.00,4.33,1,0
1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,8.50,3.86,2,0
2,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0,0,11.50,4.50,2,0
1,0,1,0,0,0,1,0,1,0,0,6,0,2,0,0,0,10.00,4.36,3,0
0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,21.00,4.05,1,0
0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,1,0,12.00,3.64,1,0
0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,2.67,4.60,3,0
3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10.00,4.80,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,9.00,3.89,1,0
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,10.00,5.40,1,0
0,0,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,4.75,4.50,4,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,11.00,5.33,1,0
1,0,0,1,2,0,1,0,0,0,0,2,1,1,0,0,0,8.00,4.29,2,0
1,0,1,0,3,0,0,0,1,0,0,6,0,1,0,0,2,22.00,4.55,1,0
1,1,0,0,0,1,0,0,0,0,0,5,0,1,1,0,0,18.00,4.24,1,0
0,2,0,0,0,1,0,0,0,0,0,4,0,1,0,2,0,5.00,4.33,2,0
3,2,0,0,0,1,2,0,0,0,0,2,0,3,0,0,0,22.00,4.42,1,0
2,0,0,1,0,0,0,0,1,0,0,5,0,1,0,0,0,5.67,4.57,3,0
1,0,0,1,1,0,1,0,0,0,1,3,0,1,0,0,0,13.00,3.73,1,0
1,0,0,1,0,0,0,0,0,0,0,8,0,1,0,1,0,7.00,4.89,3,0
1,0,1,1,1,0,1,0,0,0,0,4,0,1,0,0,0,15.00,4.92,1,0
0,0,2,0,0,0,1,1,0,0,0,3,0,1,0,0,0,7.67,3.61,3,0
1,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,5.00,4.59,4,0
1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,7.00,3.50,1,0
1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3.50,5.20,2,0
0,0,0,1,0,0,1,0,0,0,0,4,0,2,0,0,0,15.00,4.82,1,0
3,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,8.50,3.13,2,0
0,0,0,0,0,0,0,0,0,0,2,6,0,1,0,0,0,6.33,4.35,3,0
1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,6.00,4.60,2,0
1,0,0,1,1,0,0,0,0,0,0,3,0,2,0,0,0,10.00,4.20,1,0
1,0,0,1,0,0,0,0,0,0,0,5,0,1,1,0,0,7.00,3.77,2,0
1,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0,0,7.00,4.08,2,0
2,0,0,0,2,0,1,0,0,0,0,3,2,0,1,0,0,13.00,4.18,1,0
3,0,0,1,3,0,0,0,0,0,0,3,2,1,0,0,0,20.00,3.84,1,0
1,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,1,13.00,4.08,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.00,11.00,1,0
2,0,2,1,0,0,0,0,0,0,0,5,0,2,1,0,0,20.00,2.95,1,0
1,0,0,1,1,0,1,0,0,0,0,6,0,1,0,0,0,10.00,3.50,2,0
1,0,0,0,0,0,1,0,0,0,0,2,0,4,0,1,0,13.00,3.58,1,0
2,0,1,0,0,0,0,0,0,2,0,10,1,1,0,2,0,17.00,3.37,2,0
1,0,1,0,1,0,0,0,0,0,0,2,1,0,1,1,1,18.00,3.33,1,0
2,0,1,0,2,0,0,0,0,0,1,4,0,2,0,1,0,11.00,3.75,2,0
0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.50,5.80,2,0
1,0,0,0,0,0,0,0,0,0,1,8,0,0,1,0,0,7.50,5.38,2,0
1,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7.67,3.90,3,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.00,4.20,1,0
0,0,0,1,0,1,1,0,0,0,0,6,2,0,0,0,0,19.00,4.22,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,9.00,3.44,1,0
4,0,1,1,0,0,0,0,0,0,1,8,0,1,0,0,0,8.33,4.36,3,0
0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,8.00,3.43,1,0
0,0,0,1,1,0,0,0,1,0,0,6,0,0,0,0,0,9.33,4.32,3,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2.50,6.25,2,0
0,0,2,1,0,0,0,0,0,0,0,5,1,1,0,0,1,12.00,4.18,2,0
0,0,1,0,1,0,1,0,0,0,0,3,0,2,0,1,0,9.00,3.53,2,0
1,0,0,0,2,0,0,0,0,0,0,4,0,3,0,1,0,11.50,4.50,2,0
0,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,5.00,3.75,2,0
0,0,0,0,0,0,0,0,1,0,0,3,1,2,0,1,0,4.67,3.64,3,0
1,1,0,0,0,0,0,0,0,0,0,7,0,2,0,2,0,17.00,4.38,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.00,4.67,1,0
5,1,0,1,1,0,0,0,0,1,0,5,0,2,0,0,0,16.00,3.48,2,0
2,0,0,1,1,0,1,0,0,0,0,10,0,2,0,0,0,14.50,3.89,2,0
1,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,5.67,4.00,3,0
0,1,1,0,0,0,0,0,0,0,1,10,0,0,0,1,2,5.60,3.79,5,0
0,0,0,1,0,0,1,0,0,1,0,3,0,0,0,0,0,10.00,3.82,2,0
0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6.00,4.83,1,0
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.00,2.50,1,0
2,1,0,2,1,0,0,0,0,0,1,6,0,4,0,1,0,24.00,4.17,1,0
4,1,0,1,1,0,0,0,2,0,0,12,2,1,0,4,2,18.50,2.90,2,0
2,0,2,0,3,0,0,0,0,0,0,6,0,1,0,0,0,10.00,3.57,3,0
0,0,0,0,1,0,0,0,0,0,0,4,0,2,0,0,0,3.25,5.00,4,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.00,4.40,1,0
3,0,0,0,0,0,2,0,0,0,0,6,0,3,0,0,0,15.50,3.89,2,0
1,0,0,1,0,1,1,0,0,0,1,9,1,0,0,0,0,13.00,3.71,2,0
1,0,0,2,0,0,0,0,0,0,0,5,0,3,2,0,2,8.33,4.41,3,0
4,0,1,2,1,1,1,0,2,0,0,3,0,1,0,0,0,11.67,3.55,3,0
0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,7.00,4.17,1,0
1,1,0,0,0,0,2,0,1,0,0,4,1,0,1,0,1,8.00,4.63,3,0
0,1,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,8.00,5.29,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.00,8.00,1,0
1,0,1,0,0,0,0,0,0,0,0,4,0,3,0,0,0,17.00,3.65,1,0
1,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,8.00,4.31,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,12.00,4.64,1,0
0,2,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,7.50,4.29,2,0
1,0,1,0,1,1,1,0,0,0,1,0,0,2,0,0,0,5.00,3.88,2,0
1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,5.00,4.23,3,0
0,0,1,0,0,1,0,0,0,0,0,4,2,0,0,0,0,10.50,4.63,2,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.00,4.88,1,0
0,0,0,0,0,0,4,0,0,0,0,5,0,1,0,0,0,13.00,5.56,1,0
2,0,2,0,0,0,1,0,0,0,0,3,0,1,2,0,0,20.00,4.17,1,0
2,0,1,1,2,1,0,0,0,0,0,7,0,5,1,1,0,25.00,3.88,1,0
2,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,4.40,3.78,5,0
0,0,1,1,1,0,0,0,0,0,0,4,0,2,0,0,0,12.00,4.08,1,0
1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,7.50,3.69,2,0
0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,15.00,4.00,1,0
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.00,5.00,2,0
0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,4.50,5.00,2,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4.00,4.67,2,0
2,0,1,0,1,0,1,0,0,0,1,7,1,2,0,0,0,11.50,3.90,2,0
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,8.00,5.38,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.00,5.50,1,0
0,0,0,2,1,0,1,0,0,0,0,5,0,1,0,1,1,8.00,4.48,3,0
0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,5.00,3.80,1,0
0,0,0,1,2,0,0,0,0,0,0,8,0,3,0,0,0,7.00,4.37,3,0
2,0,1,1,2,0,0,0,0,0,0,4,0,1,1,0,0,26.00,4.00,1,0
0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,4.00,4.86,2,0
0,1,0,1,0,1,0,0,0,0,0,5,0,1,0,0,0,9.00,3.81,2,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5.00,4.20,1,0
0,1,1,1,0,0,0,0,0,0,0,5,1,3,1,1,0,8.33,3.87,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.00,7.67,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.00,3.75,1,0
0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,5.00,4.50,2,0
0,0,0,1,0,0,1,0,0,0,0,4,2,1,0,0,2,16.00,4.73,1,0
1,0,1,1,3,0,0,0,0,0,0,2,0,1,0,0,0,14.00,3.14,1,0
2,0,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,18.00,4.06,1,0
0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.00,4.86,1,0
0,0,0,1,0,0,2,0,0,0,1,3,1,0,0,0,0,8.00,3.58,2,0
0,0,0,1,0,1,0,0,0,0,1,1,2,2,0,0,0,5.50,4.41,4,0
2,0,1,2,1,0,0,0,0,0,3,4,0,3,0,1,0,7.67,3.90,3,0
1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,6.00,4.64,2,0
1,2,0,0,1,0,0,0,0,0,1,5,0,2,0,0,0,11.50,4.00,2,0
2,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,1,8.00,2.86,2,0
1,0,0,1,0,0,0,0,0,0,1,2,2,1,0,0,0,7.50,4.42,2,0
2,0,0,0,1,0,0,0,0,0,0,6,2,5,0,0,1,6.00,5.55,4,0
1,0,1,0,0,1,0,0,0,0,1,1,0,3,0,1,0,7.00,4.00,2,0
2,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,5.00,4.00,3,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.00,4.83,1,0
1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,5.67,3.71,3,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.00,4.00,1,0
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.00,5.00,1,0
3,0,0,1,0,1,0,0,0,0,0,4,0,3,0,2,0,12.00,3.23,2,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.00,4.12,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.00,5.80,1,0
1,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,9.50,3.73,2,0
1,0,2,0,2,1,0,0,0,0,0,9,0,1,0,0,0,11.33,3.19,3,0
1,0,0,0,1,0,0,0,0,0,0,6,0,4,0,3,0,19.00,4.06,1,0
2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11.00,4.64,1,0
2,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,8.00,5.08,2,0
0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,15.00,4.00,1,0
2,0,1,1,5,0,1,0,1,0,0,5,0,4,0,0,0,9.67,4.20,3,0
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,5.00,5.00,2,0
1,0,0,0,0,0,0,1,0,2,1,5,2,1,1,0,0,6.67,5.27,3,0
2,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,0,6.50,4.20,2,0
0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,11.00,3.80,1,0
2,0,0,1,1,0,0,0,0,0,2,7,0,0,0,0,0,9.00,4.04,3,0
1,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,5.00,3.88,4,0
1,1,1,3,0,2,1,0,1,0,0,6,0,0,0,0,0,14.50,3.96,2,0
1,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,8.50,4.60,2,0
0,0,0,1,0,0,2,0,0,0,0,6,0,0,0,0,0,19.00,5.00,1,0
1,0,0,1,0,0,0,0,0,0,1,4,1,3,0,0,0,6.00,4.05,4,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.00,6.00,1,0
2,0,1,0,0,1,0,0,0,0,0,6,0,2,1,1,0,12.00,3.48,2,0
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,6.00,5.00,1,0
1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,7.00,5.00,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6.00,4.09,2,0
2,0,1,0,1,0,0,0,1,0,0,4,0,1,0,0,0,9.50,3.53,2,0
1,0,2,0,0,1,0,0,1,0,1,6,0,3,0,0,0,22.00,3.60,1,0
2,0,1,2,1,0,0,0,0,0,0,6,1,2,0,0,1,9.33,4.17,3,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.50,3.88,2,0
0,0,1,0,1,0,1,0,0,0,1,3,1,2,0,0,1,16.00,3.31,1,0
0,0,0,1,2,0,0,0,0,0,0,6,0,2,0,1,0,15.00,3.93,1,0
1,0,2,0,0,0,0,0,0,0,1,3,1,1,1,0,0,6.67,4.35,3,0
0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,5.50,4.78,2,0
1,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,6.33,3.69,3,0
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6.00,4.55,2,0
3,0,0,0,3,0,0,0,2,0,0,9,0,3,0,1,0,15.00,3.48,2,0
0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,7.00,4.00,1,0
0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,6.00,6.00,1,0
3,1,0,1,0,0,0,0,0,0,0,11,0,3,0,3,0,9.33,4.12,3,0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,4.50,3.43,2,0
2,0,0,1,1,0,2,0,0,0,0,6,0,3,0,3,0,15.00,4.12,2,0
1,3,0,0,4,0,1,0,0,0,0,6,0,4,0,0,0,12.50,5.09,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.00,6.00,1,0
2,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,9.67,3.78,3,0
0,0,1,1,0,0,0,0,0,0,0,15,0,1,0,0,0,14.00,4.04,2,0
1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,11.00,4.30,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,6.50,4.45,2,0
1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,9.00,4.00,1,0
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3.00,9.00,1,0
0,0,1,0,0,1,0,0,0,0,0,3,0,1,0,0,0,6.00,3.70,2,0
0,0,1,1,2,1,0,0,3,0,0,10,0,0,1,0,1,7.20,3.39,5,0
4,0,1,2,3,0,2,0,0,0,0,3,0,3,0,0,1,14.00,4.08,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.00,6.00,1,0
0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,5.00,4.60,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.00,8.50,1,0
0,0,0,1,1,0,0,0,0,0,0,6,0,2,0,0,0,32.00,3.66,1,0
1,0,0,1,0,0,2,0,0,0,0,3,1,0,0,0,2,13.00,4.10,1,0
0,0,0,1,0,0,0,0,0,0,0,4,0,5,0,0,0,19.00,4.79,1,0
0,2,0,0,0,0,1,0,0,0,0,4,0,7,0,4,0,10.50,3.33,2,0
0,0,1,0,0,0,0,0,0,0,1,6,1,1,0,0,0,9.00,4.00,2,0
0,0,0,0,1,0,1,0,0,0,0,4,0,0,1,0,0,10.00,3.88,2,0
0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,5.00,5.20,1,0
1,1,0,1,1,0,0,0,0,0,1,9,0,0,1,1,4,30.00,4.43,1,0
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4.00,5.50,3,0
3,0,1,1,1,0,0,0,0,0,0,2,1,3,0,1,0,12.50,3.46,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.00,7.00,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5.00,3.60,1,0
1,1,1,0,0,0,0,0,0,0,1,6,0,1,0,1,0,8.00,4.80,2,0
1,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,17.00,3.88,1,0
3,0,1,1,3,0,1,0,1,0,0,6,0,2,0,0,1,15.00,3.93,2,0
1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,11.00,4.60,1,0
3,0,3,1,3,0,0,0,0,0,1,4,0,1,0,0,1,11.33,3.09,3,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.00,3.00,1,0
0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,13.00,4.33,1,0
2,0,1,0,1,0,0,0,0,0,0,5,0,2,0,0,0,18.00,3.39,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.00,4.25,1,0
1,1,2,0,1,1,0,0,0,0,1,10,0,1,1,1,0,9.67,3.92,3,0
1,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6.00,4.73,2,0
1,0,0,0,0,0,1,0,0,0,0,5,0,2,1,0,0,10.50,3.72,2,0
0,2,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,14.00,3.46,1,0
2,0,0,0,2,0,0,0,0,0,1,3,1,1,0,0,1,6.00,3.60,3,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.00,2.33,1,0
0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,3.67,2.75,3,0
1,0,0,0,0,0,0,0,3,0,0,7,4,2,0,0,0,23.00,4.60,1,0
1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,13.00,3.64,1,0
0,0,0,0,1,1,1,0,0,0,0,4,1,2,0,0,0,14.00,4.04,2,0
2,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,6.00,4.19,3,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.00,3.25,1,0
1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,7.00,5.00,1,0
1,0,0,0,0,2,0,0,0,0,1,5,1,0,0,0,0,10.00,4.67,2,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6.00,6.17,1,0
2,0,0,0,0,1,1,0,0,0,0,3,0,2,0,0,0,16.00,3.40,1,0
0,0,1,0,1,0,0,0,0,0,0,15,0,2,0,1,0,30.00,3.52,1,0
1,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,12.00,5.30,1,0
2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7.00,4.33,1,0
0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,6.00,3.67,1,0
1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.50,3.78,2,0
5,0,2,1,0,0,0,0,0,0,1,5,0,0,0,0,0,24.00,3.29,1,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,11.00,4.55,1,0
1,0,0,1,0,0,1,0,0,0,1,4,0,1,0,0,0,5.50,4.00,2,0
1,0,0,0,0,0,2,0,0,0,0,3,0,2,0,1,0,16.00,5.00,1,0
2,0,1,1,2,1,1,0,0,0,0,7,0,4,0,1,0,14.00,3.40,2,0
1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,10.00,4.10,1,0
1,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,1,15.00,4.13,1,0
5,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,8.33,4.23,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.00,12.00,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,6.00,4.50,1,0
2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14.00,3.08,1,0
1,1,1,0,0,0,2,0,0,0,0,5,0,1,0,1,0,19.00,3.81,1,0
0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,3.00,4.12,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4.00,4.00,1,0
1,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,1,7.00,4.15,2,0
3,0,0,0,1,0,1,0,1,0,0,7,5,3,0,0,0,10.00,4.20,3,0
2,0,2,0,2,0,0,0,0,0,0,8,0,0,0,0,0,17.00,4.24,1,0
0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,12.50,4.33,2,0
